Column A,Column B
146616,34350279
146617,12799449
146618,95224180
146619,65337081
146620,69706282
146621,63945162
146622,36284001
146623,35516726
146624,30829869
146625,67866244
146626,19635364
146627,4356734
146628,67263217
146629,97192185
146630,89119041
146631,674251
146632,40999831
146633,16015181
146634,67802800
146635,19036830
146636,6631202
146637,96500003
146638,4739408
146638,55664384
146639,56992586
146640,7214329
146641,30600939
146642,26641438
146643,54326426
146644,77725661
146645,49722199
146646,35662137
146647,86098737
146648,2031912
146649,75232739
146650,21448864
146651,64847989
146652,86689556
146653,48684425
146654,42741659
146655,81380746
146656,60088701
146657,44422071
146658,36751440
146659,37233563
146660,56798168
146661,71451781
146662,78131509
146663,16866373
146664,30350552
146665,31648355
146666,16501773
146667,70712949
146668,89678708
146669,39379184
146670,32266990
146671,71002622
146672,67737170
146673,13917583
146674,34790887
146675,84393532
146676,44490675
146677,14557138
146678,67971175
146679,500551
146680,11592410
146681,88250656
146682,55247244
146683,67809638
146684,84345199
146685,63630760
146686,18069939
146687,30628089
146688,59987130
146689,33669519
146690,79625311
146691,19043269
146692,64503645
146693,95767199
146694,66350840
146695,74280846
146696,64841348
146697,73431303
146698,14431332
146699,54815507
146700,65686114
146701,27266727
146702,39212522
146703,29784581
146704,74313249
146705,53847505
146706,1887141
146707,53068457
146708,83942953
146709,24142354
146710,68005035
146711,57177106
146712,16953194
146713,1231214
146714,91687730
146714,29816235
146715,90565726
146716,15370102
146717,28545519
146718,97303471
146719,33772048
146720,42080689
146721,88798859
146722,52618295
146723,91780623
146724,35713701
146725,1984776
146726,12398078
146727,64884315
146728,14790653
146729,16903896
146730,73830445
146731,38948097
146732,89374227
146733,31280046
146734,84146159
146735,12322470
146736,26033120
146737,42538189
146738,93311357
146739,74194854
146740,94825949
146741,42783023
146742,73449478
146743,87774863
146744,93291312
146745,79871474
146746,14283668
146747,65121077
146748,93976665
146749,61644916
146750,26761710
146751,30345405
146752,88132494
146753,91738679
146754,95028777
146755,87880907
146756,9566036
146757,46848949
146758,21342216
146758,17822608
146759,52664780
146760,54392683
146761,22353730
146762,35146792
146763,38446069
146764,78976613
146765,39134569
146765,15394772
146766,99560219
146767,36198972
146768,47925770
146769,65211897
146770,98055713
146771,74288149
146772,9787226
146773,48804916
146774,4399503
146775,56037827
146776,16195814
146777,17924574
146778,8060212
146779,58327983
146780,51508728
146781,99274972
146782,18271094
146783,10815096
146784,28146074
146785,69535146
146786,88451137
146787,65836430
146788,35078735
146789,75437983
146790,16275286
146791,31146262
146792,24290359
146793,55371414
146794,60636884
146795,17794613
146796,71734812
146797,96773546
146798,10753023
146799,12000619
146800,69415202
146801,3671860
146802,83112048
146803,89727153
146804,71087568
146805,5513787
146806,45722466
146807,52724394
146808,86862425
146809,44559136
146810,12640604
146811,13063136
146812,30006142
146813,3033408
146814,88410967
146815,99682005
146816,72803299
146816,86866738
146817,56033470
146818,1549172
146819,4402543
146820,55327521
146821,13463247
146822,27977384
146823,32300226
146824,50792358
146825,18602685
146826,88863299
146827,69039301
146828,88130055
146829,8871904
146830,69741254
146831,7714741
146832,2548528
146833,75356958
146834,85717673
146834,47159715
146835,74666054
146836,95223395
146837,76913922
146838,41288476
146839,95276648
146840,88156930
146841,69048062
146842,388329
146843,69584241
146844,40472191
146845,43411391
146846,48883171
146847,23573271
146848,80967806
146849,99383778
146850,92233923
146851,70665257
146852,14978806
146853,90826349
146854,363026
146855,32172600
146855,92335385
146856,93423865
146857,69831614
146858,42071403
146859,34500909
146860,77627611
146861,99417842
146861,30319655
146862,98869441
146863,90538148
146864,3645497
146865,21433146
146866,26341254
146867,89281427
146868,52787483
146869,50538443
146870,73390655
146871,80282
146871,85621973
146872,39168297
146872,55233400
146873,80804042
146874,83003647
146875,99055563
146876,21809183
146876,72745753
146877,60198581
146878,76224389
146879,88226454
146880,54329027
146881,18806822
146882,81785768
146883,34402444
146884,55219668
146885,77454576
146886,90931944
146887,58951927
146888,49991412
146889,88708393
146890,30112610
146891,15212854
146892,46906976
146893,81585937
146894,17475580
146895,77507706
146896,90200746
146897,19795718
146898,97077981
146899,98622251
146900,90749520
146901,83195
146902,27451464
146903,46252588
146904,89734965
146905,61797149
146906,69452625
146907,24443267
146908,43106703
146909,98476665
146910,26244048
146911,34593006
146912,25697181
146913,20035037
146914,93625205
146915,5094063
146916,59950032
146917,35621466
146918,81399561
146919,90148333
146920,12821129
146921,275982
146922,30420211
146923,82733466
146924,94399524
146925,35585122
146926,54845485
146927,72798553
146928,1906429
146929,96799489
146930,44732577
146931,71012686
146932,38184941
146933,62610382
146934,71363800
146935,37777851
146936,59175122
146937,14568118
146938,80560063
146939,93832067
146940,51710862
146941,67620790
146942,88645716
146943,37680888
146944,58805969
146945,70213002
146946,12005090
146946,80638693
146947,85602615
146948,97996384
146949,20927844
146950,82750915
146951,83070254
146952,54122288
146952,20980705
146953,94489566
146954,79932961
146955,12262781
146956,20669919
146957,84216703
146958,99257167
146959,13573181
146959,31013027
146960,66827702
146961,10363028
146962,2233988
146963,30100745
146964,43551280
146965,11645825
146966,49761919
146967,30150303
146968,80766735
146969,17415328
146970,54041086
146971,48140399
146972,25610408
146973,2799142
146974,14704227
146975,96582262
146975,5798137
146976,32540048
146977,96114408
146978,1859573
146979,52420049
146980,45467575
146981,7848854
146982,6018181
146982,80197314
146983,87169010
146984,36845360
146985,40555461
146986,58965447
146987,72252252
146988,27650429
146989,97800139
146990,22064505
146991,71326176
146992,21499070
146993,69017482
146994,4492532
146995,16898954
146996,56195019
146997,73234615
"
",25648111
146998,59225941
146999,99126578
147000,25406369
147001,91837243
147002,25370450
147002,11694735
147003,26698489
147004,7830647
147005,28934039
147006,46682300
147007,85002239
147008,83316596
147009,81709706
147010,18694378
147011,19656789
147012,74592326
147013,36372987
147014,22382144
147015,74377301
147016,93514678
147017,7332131
147017,72013039
147018,37178996
147019,37557444
147020,90569935
147021,8355410
147022,43895250
147023,70491350
147024,92671105
147025,43344780
147026,89149541
147027,61004988
147028,29744382
147029,25038851
147030,63341337
147031,66618319
147031,55055469
147032,15871051
147032,18572651
147033,38819262
147034,6798671
147035,43815594
147036,92102432
147037,40610321
147038,42266770
147039,80890991
147040,2598479
147041,64701071
147042,61649832
147043,1211881
147044,18805284
147045,75281819
147046,70566101
147047,79605323
147048,59541061
147049,26460158
147050,5961305
147051,10362681
147052,29607122
147053,36236850
147054,55284460
147055,21781555
147056,75710757
147057,23651779
147058,99126250
147059,89074355
147060,38040534
147061,24677773
147062,84103394
147063,6799323
147064,96772863
147065,71623554
147066,59076042
147067,5033468
147068,47908338
147069,97132634
147070,40697690
147071,61550121
147072,90142758
147073,77432904
147074,25586750
147075,47996913
147076,30285265
147077,36334296
147078,9548367
147079,92312196
147080,75310299
147081,88973650
147082,15990592
147083,65850727
147083,57489006
147084,41617139
147085,63920114
147086,34021720
147087,58513783
147088,86616173
147089,50819190
147090,92261095
147091,17548983
147092,33850535
147093,13877499
147094,49168524
147095,56447340
147096,89227098
147096,76340941
147097,92370178
147098,45084990
147099,81273592
147100,69935214
147101,7455231
147102,1131489
147103,37453554
147104,22489505
147105,28555267
147106,72944149
147107,38526467
147108,87868910
147109,5521934
147110,80244607
147111,37846764
147112,3820184
147113,15920752
147114,95623371
147114,41727047
147115,18798358
147116,88579452
147117,50401715
147118,45917021
147119,93547942
147120,16816437
147121,50645288
147122,61012705
147123,86252382
147124,97424655
147125,94869043
147126,90306748
147127,3297693
147128,17309059
147128,56934161
147129,15987991
147130,11702334
147131,67529788
147131,99295724
147132,31430106
147133,20229815
147134,22276337
147135,21669194
147136,43061661
147137,88535473
147138,43080313
147139,25125193
147139,53335512
147140,39659058
147141,17615376
147142,39273066
147143,50858013
147144,52646699
147145,93360390
147146,57236363
147147,3243366
147148,86356559
147149,9099602
147150,25919700
147151,11003421
147152,55744332
147153,28099792
147154,1965306
147155,99197010
147156,42858394
147157,56422610
147158,29776167
147159,26515703
147160,81053470
147161,64504227
147162,54097044
147163,95757025
147164,4815069
147165,68909474
147166,62524190
147167,64340154
147168,58537134
147169,56138832
147170,27609099
147171,38111952
147172,84064762
147173,34086944
147174,70675941
147175,8979155
147176,13956733
147177,55652266
147178,68719797
147179,3279300
147179,14858053
147180,54147346
147181,85513366
147182,36890973
147183,13999585
147184,68360342
147185,17449183
147186,74252217
147187,61164943
147188,82761941
147189,6109735
147190,87367405
147191,94672610
147191,15743866
147192,37826421
147193,17923084
147194,81399839
147195,6732691
147196,96711043
147197,98099455
147198,84424169
147198,66277290
147199,18317501
147200,68554013
147201,6115930
147202,4984419
147203,30552543
147204,61065068
147205,65444536
147206,55453801
147207,89286621
147208,99145315
147209,65801415
147210,44063144
147211,17745226
147212,66984148
147213,54259636
147214,90879780
147215,58176331
147216,57860762
147216,56258763
147217,25860033
147218,42401219
147219,28454788
147220,51768999
147221,89671511
147222,37863664
147223,28531923
147224,35685918
147225,57834711
147226,24527079
147227,25070168
147228,41500123
147229,66278564
147230,26206424
147231,92408097
147232,53982049
147233,61208848
147234,8807224
147235,99125067
147236,55601382
147237,37622939
147238,5121145
147239,64025547
147240,76558306
147241,93522853
147241,87696060
147242,82327373
147243,27015727
147244,67968578
147245,52043015
147246,65646384
147247,30704715
147247,83712710
147248,38537173
147249,36804599
147250,25658619
147251,99027509
147252,28252993
147252,61969944
147253,7159903
147254,97540356
147255,6865947
147256,23432594
147257,81048609
147258,22370716
147259,74395623
147260,33170467
147261,20629494
147262,50924958
147263,44729999
147264,46746258
147265,74293402
147266,86525317
147267,96956805
147268,28315973
147269,92762750
147270,34473081
147271,86081910
147271,71710007
147272,86172661
147273,71707610
147274,65891564
147275,71367725
147276,75952081
147277,6731962
147278,77155285
147279,35315426
147280,32619864
147281,44183901
147282,22306311
147283,35161033
147284,68717916
147285,41152899
147286,42258773
147287,22575905
147288,49822926
147289,68106275
147290,60946313
147291,93367840
147292,28847019
147293,91506802
147294,9186955
147295,40083017
147296,95205362
147297,30856911
147298,15316810
147299,88650299
147300,479528
147301,9929530
147302,69148063
147303,33808570
147304,15556621
147305,86202450
147306,20030988
147307,63451879
147308,87839009
147309,97873866
147310,15278970
147311,34739219
147312,4528452
147313,44587456
147314,75367758
147315,7258953
147316,98526579
147317,29612365
147318,36355980
147319,97520794
147320,66933399
147321,19884077
147322,42674677
147323,63890949
147324,25885743
147325,93186251
147326,43240272
147327,40146408
147328,58500160
147329,75813934
147330,51834990
147331,41797607
147332,9733203
147333,90980974
147334,17824691
147335,63647812
147336,49101266
147337,39703393
147338,69167753
147339,6945869
147340,4877576
147341,30166861
147342,21040326
147343,7002380
147344,56305727
147345,99225606
147346,66442371
147347,17705383
147348,88219767
147349,7945158
147350,60297714
147351,88974689
147352,78292472
147353,6266771
147354,86230736
147355,40531472
147356,17780369
147357,81642311
147358,18409740
147359,88201722
147360,48385159
147361,74825724
147362,4313045
147363,95197417
147364,66215962
147364,12735065
147365,33954570
147366,56476322
147366,35951710
147367,64639082
147367,88404281
147368,96323330
147369,51645897
147370,67409451
147371,30149496
147372,41080588
147373,80962114
147374,37268857
147375,7777617
147376,23981190
147377,56991079
147378,2490861
147379,46978449
147380,34666416
147381,30319622
147382,51279389
147383,90528257
147384,52701773
147385,8927234
147386,35568279
147387,83567202
147388,29284167
147389,5830942
147390,12141581
147391,81221923
147392,86935629
147393,61720255
147394,96308071
147395,49525464
147396,99125330
147397,38341160
147398,49116027
147399,12542517
147400,8420606
147401,25488940
147402,99503746
147403,4249703
147404,575727
147405,94582176
147406,93008008
147407,12468235
147408,62612352
147409,41267734
147410,86588929
